address,decimals,name,symbol
0xeeee2a622330e6d2036691e983dee87330588603,18,Askobar Network,ASKO
0xac0c8da4a4748d8d821a0973d00b157aa78c473d,18,YFIONE,YFO
0x618679df9efcd19694bb1daa8d00718eacfa2883,18,XYZ Governance Token,XYZ
0x7a2bc711e19ba6aff6ce8246c546e8c4b4944dfd,8,WAX Economic Token,WAXE
0xdd1ad9a21ce722c151a836373babe42c868ce9a4,18,Universal Basic Income,UBI
0xec213f83defb583af3a000b1c0ada660b1902a0f,18,Presearch,PRE
0x9506d37f70eb4c3d79c398d326c871abbf10521d,18,Media Licensing Token,MLT
0xb525ecee288b99216cd481c56b6efbdbe9bf90b5,18,Kuma Inu,KUMA
0x3108ccfd96816f9e663baa0e8c5951d229e8c6da,18,DarkToken,DARK
0xc477d038d5420c6a9e0b031712f61c5120090de9,18,Boson Token,BOSON
0xf4b5470523ccd314c6b9da041076e7d79e0df267,18,BlockBank,BBANK
0x7f3edcdd180dbe4819bd98fee8929b5cedb3adeb,18,xToken,XTK
0x5f0e628b693018f639d10e4a4f59bd4d8b2b6b44,18,Whiteheart Token,WHITE
0x41c028a4c1f461ebfc3af91619b240004ebad216,18,TacoToken,TACO
0x744d70fdbe2ba4cf95131626614a1763df805b9e,18,Status Network Token,SNT
0x12bb890508c125661e03b09ec06e404bc9289040,18,Radio Caca V2,RACA
0x9fbfed658919a896b5dc7b00456ce22d780f9b65,18,PlutusDeFi,PLT
0x044727e50ff30db57fad06ff4f5846eab5ea52a2,9,Kitty Inu,kitty
0x005d1123878fc55fbd56b54c73963b234a64af3c,18,Kiba Inu,KIBA
0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81,18,Dopex Governance Token,DPX
0xb6ee603933e024d8d53dde3faa0bf98fe2a3d6f1,18,DeFiat,DFT
0x668dbf100635f593a3847c0bdaf21f0a09380188,18,bns.finance,BNSD
0xea3983fc6d0fbbc41fb6f6091f68f3e08894dc06,18,Unido,UDO
0xbcd4b7de6fde81025f74426d43165a5b0d790fdd,18,SpiderDAO Token,SPDR
0xc57d533c50bc22247d49a368880fb49a1caa39f7,18,PowerTrade Fuel Token,PTF
0xd7b7d3c0bda57723fb54ab95fd8f9ea033af37f2,18,PYLON,PYLON
0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,18,MAGIC,MAGIC
0x38ec27c6f05a169e7ed03132bca7d0cfee93c2c5,18,GP,GP
0xeeaa40b28a2d1b0b08f6f97bb1dd4b75316c6107,18,GOVI,GOVI
0xf8e9f10c22840b613cda05a0c5fdb59a4d6cd7ef,18,Dogs Of Elon,DOE
0xcaaa93712bdac37f736c323c93d4d5fdefcc31cc,18,CryptalDash,CRD
0xb9eefc4b0d472a44be93970254df4f4016569d27,7,digitalbits,XDB
0xed40834a13129509a89be39a9be9c0e96a0ddd71,18,Warp Token,WARP
0x639ae8f3eed18690bf451229d14953a5a5627b72,18,Nimbus Governance Token,GNBU
0xc32cc5b70bee4bd54aa62b9aefb91346d18821c4,18,IterationSyndicate,ITS
0x2de72ada48bdf7bac276256d3f016fe058490c34,9,FLOKI,FLOKI
0x20c36f062a31865bed8a5b1e512d9a1a20aa333a,18,DefiDollar DAO,DFD
0xadf86e75d8f0f57e0288d0970e7407eaa49b3cab,9,Apollo Inu,APOLLO
0x823556202e86763853b40e9cde725f412e294689,18,Altered State Machine Utility Token,ASTO
0x94d863173ee77439e4292284ff13fad54b3ba182,18,Akropolis Delphi,ADEL
0x27054b13b1b798b345b591a4d22e6562d47ea75a,4,AirSwap Token,AST
0x4f4f0ef7978737ce928bff395529161b44e27ad9,18,YfDFI.finance,YFD
0x250a3500f48666561386832f1f1f1019b89a2699,18,SAFE2,SAFE2
0x5d762f76b9e91f71cc4f94391bdfe6333db8519c,18,IYF.finance,IYF
0x43a96962254855f16b925556f9e97be436a43448,18,HORD Token,HORD
0xf4d861575ecc9493420a3f5a14f85b13f0b50eb3,18,Fractal Protocol Token,FCL
0xd417144312dbf50465b1c641d016962017ef6240,18,Covalent Query Token,CQT
0x491604c0fdf08347dd1fa4ee062a822a5dd06b5d,18,Cartesi Token,CTSI
0x26a79bd709a7ef5e5f747b8d8f83326ea044d8cc,8,BankSocial,BSOCIAL
0x6e36556b3ee5aa28def2a8ec3dae30ec2b208739,18,BUILD Finance,BUILD
0xb893a8049f250b57efa8c62d51527a22404d7c9a,9,American Shiba,USHIBA
0x8eef5a82e6aa222a60f009ac18c24ee12dbf4b41,18,Tixl Token,TXL
0xd7efb00d12c2c13131fd319336fdf952525da2af,4,Proton,XPR
0x6e9730ecffbed43fd876a264c982e254ef05a0de,18,Nord Token,NORD
0x8a9c67fee641579deba04928c4bc45f66e26343a,18,Jarvis Reward Token,JRT
0xfd957f21bd95e723645c07c48a2d8acb8ffb3794,18,Ethereum Meta,ETHM
0xbb1ee07d6c7baeb702949904080eb61f5d5e7732,18,Dogey-Inu,DINU
0x9e5bd9d9fad182ff0a93ba8085b664bcab00fa68,9,Dinger Token,DINGER
0x80ab141f324c3d6f2b18b030f1c4e95d4d658778,18,DEA,DEA
0x4f9254c83eb525f9fcf346490bbb3ed28a81c667,18,CelerToken,CELR
0x43044f861ec040db59a7e324c40507addb673142,18,Cap,CAP
0xbba39fd2935d5769116ce38d46a71bde9cf03099,18,choise.com Token,CHO
0xa58a4f5c4bb043d2cc1e170613b74e767c94189b,18,UTU Coin,UTU
0x79c75e2e8720b39e258f41c37cc4f309e0b0ff80,8,Phantasma Stake,SOUL
0xcb8d1260f9c92a3a545d409466280ffdd7af7042,18,NFT Protocol,NFT
0x21e783bcf445b515957a10e992ad3c8e9ff51288,18,Let's Go Brandon,LGB
0x7968bc6a03017ea2de509aaa816f163db0f35148,6,Hedget,HGET
0x24a6a37576377f63f194caa5f518a60f45b42921,18,Float Bank,BANK
0x528b3e98c63ce21c6f680b713918e0f89dfae555,18,DeepSpace,DXO
0x5732046a883704404f284ce41ffadd5b007fd668,18,Bluzelle Token,BLZ
0xac57de9c1a09fec648e93eb98875b212db0d460b,9,Baby Doge Coin,BabyDoge
0x7777777777697cfeecf846a76326da79cc606517,18,xSigma,SIG
0xab37e1358b639fd877f015027bb62d3ddaa7557e,8,lien,LIEN
0x24ec2ca132abf8f6f8a6e24a1b97943e31f256a7,18,dotmoovs,MOOV
0x297d33e17e61c2ddd812389c2105193f8348188a,18,Strudel Finance,$TRDL
0xf98e38c3f287304a1f2d4879e741d2bf55474e84,9,SHAMAN KING INU,SHAMAN
0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,8,SENTinel,SENT
0xc6e64729931f60d2c8bc70a27d66d9e0c28d1bf9,9,Flow Protocol,FLOW
0x6243d8cea23066d098a15582d81a598b4e8391f4,18,Flex Ungovernance Token,FLX
0x2b5ca2f9510cf1e3595ff219f24d75d4244585ea,18,EthereumPay,EPAY
0x1de5e000c41c8d35b9f1f4985c23988f05831057,18,BonFi,BNF
0xd341d1680eeee3255b8c4c75bcce7eb57f144dae,18,onG,ONG
0x9e78b8274e1d6a76a0dbbf90418894df27cbceb5,18,UniFi,UniFi
0x70d2b7c19352bb76e4409858ff5746e500f2b67c,18,Pawtocol Network UPI Token,UPI
0x8a6f3bf52a26a21531514e23016eeae8ba7e7018,8,Multiplier,MXX
0x6bba316c48b49bd1eac44573c5c871ff02958469,18,Gas DAO,GAS
0xfc05987bd2be489accf0f509e44b0145d68240f7,18,ESSENTIA,ESS
0xc76fb75950536d98fa62ea968e1d6b45ffea2a55,18,COL,COL
0x54c9ea2e9c9e8ed865db4a4ce6711c2a0d5063ba,18,BarterTrade,BART
0x960b236a07cf122663c4303350609a66a7b288c0,18,Aragon Network Token,ANT
0xade00c28244d5ce17d72e40330b1c318cd12b7c3,18,AdEx Network,ADX
0x1c7e83f8c581a967940dbfa7984744646ae46b29,18,random,RND
0x464fdb8affc9bac185a7393fd4298137866dcfb8,18,REALM,REALM
0x6399c842dd2be3de30bf99bc7d1bbf6fa3650e70,18,Premia,PREMIA
0x8a9c4dfe8b9d8962b31e4e16f8321c44d48e246e,18,NameChangeToken,NCT
0x1a7981d87e3b6a95c1516eb820e223fe979896b3,9,MultiChainCapital,MCC
0xb1f871ae9462f1b2c6826e88a7827e76f86751d4,18,GNYerc20,GNYerc20
0x217ddead61a42369a266f1fb754eb5d3ebadc88a,18,Donkey,DON
0x4b520c812e8430659fc9f12f6d0c39026c83588d,18,Decentral Games,DG
0x82b89e0f9c0695639eb88659d0c306dbc242af96,9,BoomBaby.io,BoomB
0xa91ac63d040deb1b7a5e4d4134ad23eb0ba07e14,18,Bella,BEL
0x5eeaa2dcb23056f4e8654a349e57ebe5e76b5e6e,18,Virtue Player Points,VPP
0x92e187a03b6cd19cb6af293ba17f2745fd2357d5,18,Unit Protocol,DUCK
0x05d3606d5c81eb9b7b18530995ec9b29da05faba,18,TomoChain,TOMOE
0xcafe001067cdef266afb7eb5a286dcfd277f3de5,18,ParaSwap,PSP
0x80d55c03180349fff4a229102f62328220a96444,18,OpulousToken,OPUL
0xffffffff2ba8f66d4e51811c5190992176930278,18,Furucombo,COMBO
0xba630d3ba20502ba07975b15c719beecc8e4ebb0,9,Ethereum Pro,EPRO
0x6bb61215298f296c55b19ad842d3df69021da2ef,18,Drops Ownership Power,DOP
0xde4ee8057785a7e8e800db58f9784845a5c2cbd6,18,Dexe,DEXE
0x4a6be56a211a4c4e0dd4474d524138933c17f3e3,9,Baby Shiba,BHIBA
0xa8e7ad77c60ee6f30bac54e2e7c0617bd7b5a03e,18,zLOT,zLOT
0xf0a0f3a6fa6bed75345171a5ea18abcadf6453ba,18,Yearn Finance Bit,YFBT
0x220b71671b649c03714da9c621285943f3cbcdc6,18,TosDis,DIS
0x4a615bb7166210cce20e6642a6f8fb5d4d044496,18,NAOSToken,NAOS
0x24e3794605c84e580eea4972738d633e8a7127c8,18,Katalyo Token,KTLYO
0xd9ec3ff1f8be459bb9369b4e79e9ebcf7141c093,18,KardiaChain Token,KAI
0xbea98c05eeae2f3bc8c3565db7551eb738c8ccab,18,Geyser,GYSR
0x0e192d382a36de7011f795acc4391cd302003606,18,Futureswap Token,FST
0xf9fbaefde7112f78fa9bfe813341f0f49f888cb3,18,DDS.Store,DDS
0xbfd815347d024f449886c171f78fa5b8e6790811,18,AMPnet APX Token,AAPX
0xc221b7e65ffc80de234bbb6667abdd46593d34f0,18,Wrapped Centrifuge,wCFG
0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d,18,Quantstamp Token,QSP
0x6c936d4ae98e6d2172db18c16c4b601c99918ee6,18,Life Crypto,LIFE
0x5580ab97f226c324c671746a1787524aef42e415,18,JUL,JUL
0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,18,Interest Bearing ETH,ibETH
0x6bff2fe249601ed0db3a87424a2e923118bb0312,18,FYOOZ,FYZ
0xc0f9bd5fa5698b6505f643900ffa515ea5df54a9,18,Donut,DONUT
0xb81d70802a816b5dacba06d708b5acf19dcd436d,18,Dextoken Governance,DEXG
0xbe9895146f7af43049ca1c1ae358b0541ea49704,18,Coinbase Wrapped Staked ETH,cbETH
0x0def8d8adde14c9ef7c2a986df3ea4bd65826767,18,Cliq,CLIQ
0xb9d99c33ea2d86ec5ec6b8a4dd816ebba64404af,18,k21.kanon.art,K21
0x582d872a1b094fc48f5de31d3b73f2d9be47def1,9,Wrapped TON Coin,TONCOIN
0x1735db6ab5baa19ea55d0adceed7bcdc008b3136,18,UREEQA Token,URQA
0x9cd39da8f25ec50cf2ee260e464ac23ea23f6bb0,18,TOSHIFY.FINANCE,YFT
0xa808b22ffd2c472ad1278088f16d4010e6a54d5f,18,ReFi,REFI
0x948c70dc6169bfb10028fdbe96cbc72e9562b2ac,18,PolkaFantasy,XP
0x8fb00fdebb4e83f2c58b3bcd6732ac1b6a7b7221,8,Orion Protocol,ORN
0x3f5dd1a1538a4f9f82e543098f01f22480b0a3a8,18,KumaDex Token,dKUMA
0x579cea1889991f68acc35ff5c3dd0621ff29b0c9,18,Everipedia IQ,IQ
0x02d3a27ac3f55d5d91fb0f52759842696a864217,18,Charged Particles - IONX,IONX
0x29502fe4d233ef0b45c3647101fa1252ce0634bd,9,froge.finance,FROGE
0x31c2415c946928e9fd1af83cdfa38d3edbd4326f,8,UMAD,UMAD
0xa5f2211b9b8170f694421f2046281775e8468044,18,THORSwap Token,THOR
0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,8,StorjToken,STORJ
0x630d98424efe0ea27fb1b3ab7741907dffeaad78,8,PEAKDEFI,PEAK
0xd075e95423c5c4ba1e122cae0f4cdfa19b82881b,18,OPES Finance,wPE
0x1997830b5beb723f5089bb8fc38766d419a0444d,9,New Guinea Singing Dog Inu,NEWINU
0x9275e8386a5bdda160c0e621e9a6067b8fd88ea2,18,NOBUNAGA,NBNG
0xf5581dfefd8fb0e4aec526be659cfab1f8c781da,18,HOPR Token,HOPR
0xf680429328caaacabee69b7a9fdb21a71419c063,18,Butterfly Protocol Governance Token,BFLY
0x474021845c4643113458ea4414bdb7fb74a01a77,18,UnoRe,UNO
0x41933422dc4a1cb8c822e06f12f7b52fa5e7e094,18,SPACE HOGE,SOGE
0x4575f41308ec1483f3d399aa9a2826d74da13deb,18,Orchid,OXT
0x985dd3d42de1e256d09e1c10f112bccb8015ad41,18,OceanToken,OCEAN
0x177ba0cac51bfc7ea24bad39d81dcefd59d74faa,18,KittenFinance,KIF
0x09e64c2b61a5f1690ee6fbed9baf5d6990f8dfd0,18,Growth,GRO
0x910524678c0b1b23ffb9285a81f99c29c11cbaed,18,DokiDokiAzuki,AZUKI
0x4b4701f3f827e1331fb22ff8e2beac24b17eb055,18,DistX,DISTX
0x2d94aa3e47d9d5024503ca8491fce9a2fb4da198,18,Bankless Token,BANK
0xac51066d7bec65dc4589368da368b212745d63e8,6,ALICE,ALICE
0x7a5ce6abd131ea6b148a022cb76fc180ae3315a6,18,bAlpha,bALPHA
0xcb84d72e61e383767c4dfeb2d8ff7f4fb89abc6e,18,VEGA,VEGA
0x221657776846890989a759ba2973e427dff5c9bb,18,Reputation,REPv2
0x65ef703f5594d2573eb71aaf55bc0cb548492df4,18,Multichain,MULTI
0xe0a189c975e4928222978a74517442239a0b86ff,9,Keys,KEYS
0x544c42fbb96b39b21df61cf322b5edc285ee7429,18,InsurAce,INSUR
0x64b986211c0cc675143f895c437b79c3cadf364a,8,GRAPEFRUIT,GRPFT
0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,18,Dusk Network,DUSK
0x8d3e855f3f55109d473735ab76f753218400fe96,18,Bundles,BUND
0xed04915c23f00a313a544955524eb7dbd823143d,8,Alchemy,ACH
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73,18,yAxis V2,YAXIS
0x2f4eb47a1b1f4488c71fc10e39a4aa56af33dd49,18,UNCL,UNCL
0x6d0f5149c502faf215c89ab306ec3e50b15e2892,18,Portion Token,PRT
0x69e8b9528cabda89fe846c67675b5d73d463a916,18,OPEN Governance Token,OPEN
0x95172ccbe8344fecd73d0a30f54123652981bd6f,18,Meridian Network,LOCK
0x0a50c93c762fdd6e56d86215c24aaad43ab629aa,8,LGO Token,LGO
0x239dc02a28a0774738463e06245544a72745d5c5,9,Hanzo Inu,HNZO
0xc581b735a1688071a1746c968e0798d642ede491,6,Euro Tether,EURT
0xf9fbe825bfb2bf3e387af0dc18cac8d87f29dea8,18,Bot Ocean,BOTS
0x99043bb680ab9262c7b2ac524e00b215efb7db9b,9,Black Kishu Inu,BISHU
0x9f801c1f02af03cc240546dadef8e56cd46ea2e9,18,VAIOT Token,VAI
0xef3a930e1ffffacd2fc13434ac81bd278b0ecc8d,18,StaFi,FIS
0x10bae51262490b4f4af41e12ed52a0e744c1137a,9,Soft Link,SLINK
0xe76c6c83af64e4c60245d8c7de953df673a7a33d,18,Rail,RAIL
0xbd2949f67dcdc549c6ebe98696449fa79d988a9f,18,Meter Governance mapped by Meter.io,eMTRG
0x763fa6806e1acf68130d2d0f0df754c93cc546b2,18,LITION,LIT
0x2e85ae1c47602f7927bcabc2ff99c40aa222ae15,18,Katana Inu,KATA
0xc669928185dbce49d2230cc9b0979be6dc797957,18,BitTorrent,BTT
0x45d0749a4e355495c675673d4f3b36a67aa08046,18,Alpha Coins,$AKC
0x9d47894f8becb68b9cf3428d256311affe8b068b,18,$ROPE,$ROPE
0x1aa61c196e76805fcbe394ea00e4ffced24fc469,18,yieldfarming.insure,SAFE
0x5b52bfb8062ce664d74bbcd4cd6dc7df53fd7233,18,ZENIQ,ZENIQ
0xc3dd23a0a854b4f9ae80670f528094e9eb607ccb,18,Trendering,TRND
0xcbe771323587ea16dacb6016e269d7f08a7acc4e,18,Spores,SPO
0xe6f1966d04cfcb9cd1b1dc4e8256d8b501b11cba,9,SafeEarth,SAFEEARTH
0x6595b8fd9c920c81500dca94e53cdc712513fb1f,18,Olyseum,OLY
0xaaef88cea01475125522e117bfe45cf32044e238,18,GuildFi Token,GF
0x8db1d28ee0d822367af8d220c0dc7cb6fe9dc442,18,ETHPAD.network,ETHPAD
0x9783b81438c24848f85848f8df31845097341771,18,DOG COLLAR,COLLAR
0xdc59ac4fefa32293a95889dc396682858d52e5db,6,Bean,BEAN
0x20f6a313cb250062331fe70b9567e3ee5f01888b,18,WGMI,WGMI
0x34be5b8c30ee4fde069dc878989686abe9884470,18,SENATE,SENATE
0xa8b0f154a688c22142e361707df64277e0a0be66,18,Rake Finance,RAK
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,18,Polymath,POLY
0xe66b3aa360bb78468c00bebe163630269db3324f,18,Merchant Token,MTO
0x15b7c0c907e4c6b9adaaaabc300c08991d6cea05,18,Gelato Network Token,GEL
0x2f141ce366a2462f02cea3d12cf93e4dca49e4fd,18,Free Coin,FREE
0x4da0c48376c277cdbd7fc6fdc6936dee3e4adf75,18,Epik Prime,EPIK
0xf063fe1ab7a291c5d06a86e14730b00bf24cb589,18,DxSale.Network,SALE
0x31429d1856ad1377a8a0079410b297e1a9e214c2,18,ANGLE,ANGLE
0xfef4185594457050cc9c23980d301908fe057bb1,18,VIDT Datalink,VIDT
0x7777770f8a6632ff043c8833310e245eba9209e6,18,Tokens of Babel. Price is God,TOB
0xdc8af07a7861bedd104b8093ae3e9376fc8596d2,18,Rocket Vault,RVF
0x7b32e70e8d73ac87c1b342e063528b2930b15ceb,9,ROBO INU,RBIF
0xf0fac7104aac544e4a7ce1a55adf2b5a25c65bd1,18,Pamp Network,PAMP
0xa682ee16b497afceedf47e4820fc2af3845fd2d2,18,PIKA,PIKA
0x1e0b2992079b620aa13a7c2e7c88d2e1e18e46e9,10,KOMPETE Token,KOMPETE
0x543ff227f64aa17ea132bf9886cab5db55dcaddf,18,DAOstack,GEN
0x155ff1a85f440ee0a382ea949f24ce4e0b751c65,18,Behodler.io,EYE
0xf7413489c474ca4399eee604716c72879eea3615,18,APYSwap,APYS
0xc0114f14638a333a4d5c3b04f09b96372348a842,9,keisukeinu.finance,KEI
0x8f57e8e38e61975a0433fa792542f453d8ed4d7d,18,YFIEXCHANGE.FINANCE,YFIE
0x7eaf9c89037e4814dc0d9952ac7f888c784548db,18,Royale,ROYA
0x4123a133ae3c521fd134d7b13a2dec35b56c2463,8,Qredo Token,QRDO
0xeaccb6e0f24d66cf4aa6cbda33971b9231d332a1,18,Polyient Games Governance Token,PGT
0x3c6ff50c9ec362efa359317009428d52115fe643,18,PeerEx Network,PERX
0x4bd70556ae3f8a6ec6c4080a0c327b24325438f3,18,Hxro,HXRO
0x84cffa78b2fbbeec8c37391d2b12a04d2030845e,18,DIGITAL FITNESS,DEFIT
0x84679bc467dc6c2c40ab04538813aff3796351f1,18,CHONK,CHONK
0x3e780920601d61cedb860fe9c4a90c9ea6a35e78,18,Boosted Finance,BOOST
0x95b3497bbcccc46a8f45f5cf54b0878b39f8d96c,18,UniDex,UNIDX
0x30d20208d987713f46dfd34ef128bb16c404d10f,18,Stader,SD
0x0d9227f9c4ab3972f994fccc6eeba3213c0305c4,18,Sergey Save Link,SSL
0xcd2828fc4d8e8a0ede91bb38cf64b1a81de65bf6,18,OddzToken,ODDZ
0xa866f0198208eb07c83081d5136be7f775c2399e,18,Kore,KORE
0x51e00a95748dbd2a3f47bc5c3b3e7b3f0fea666c,18,DVGToken,DVG
0x2791bfd60d232150bff86b39b7146c0eaaa2ba81,18,BiFi,BiFi
0x7ca4408137eb639570f8e647d9bd7b7e8717514a,18,AlpaToken,ALPA
0xf1ca9cb74685755965c7458528a36934df52a3ef,18,AVINOC Token,AVINOC
0x9a0aba393aac4dfbff4333b06c407458002c6183,18,ACoconut,AC
0xecbf566944250dde88322581024e611419715f7a,9,xBTC,xBTC
0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,18,Wrapped NCG,WNCG
0x37c997b35c619c21323f3518b9357914e8b99525,18,Unipilot,PILOT
0x7b3d36eb606f873a75a6ab68f8c999848b04f935,18,NFTLootBox.com,LOOT
0x2129ff6000b95a973236020bcd2b2006b0d8e019,18,MYX Network,MYX
0x16cda4028e9e872a38acb903176719299beaed87,18,MARS4,MARS4
0xdc5864ede28bd4405aa04d93e05a0531797d9d59,6,Falcon,FNT
0x9b9087756eca997c5d595c840263001c9a26646d,18,DOGEFI,DOGEFI
0x126c121f99e1e211df2e5f8de2d96fa36647c855,18,DEGEN Index,DEGEN
0x9e547061a345015869d26c7b6ee4ab5b63424441,18,CryptoCart,CC
0x2e2364966267b5d7d2ce6cd9a9b5bd19d9c7c6a9,18,Voice Token,VOICE
0x6e0dade58d2d89ebbe7afc384e3e4f15b70b14d8,18,QuiverX,QRX
0x9e46a38f5daabe8683e10793b06749eef7d733d1,18,Nectar,NCT
0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7,18,Gro DAO Token,GRO
0x88a9a52f944315d5b4e917b9689e65445c401e83,18,Fear NFTs,FEAR
0x9248c485b0b80f76da451f167a8db30f33c70907,18,Debase,DEBASE
0x675bbc7514013e2073db7a919f6e4cbef576de37,18,Coldstack,CLS
0x22b6c31c2beb8f2d0d5373146eed41ab9ede3caf,8,CocktailBar,COC
0x56015bbe3c01fe05bc30a8a9a9fd9a88917e7db3,18,Cat Token,CAT
0xc12d099be31567add4e4e4d0d45691c3f58f5663,18,Auctus Token,AUC
0x69692d3345010a207b759a7d1af6fc7f38b35c5e,18,chads.vc,CHADS
0x96d62cdcd1cc49cb6ee99c867cb8812bea86b9fa,18,Yearn Finance Protocol,YFP
0x31d457e7bcff5bc9a5ef86e6a5ea1db5b5c3bfb0,18,Star Foxx,FOXX
0x3b94440c8c4f69d5c9f47bab9c5a93064df460f5,18,Ring.Exchange,RNG
0x155040625d7ae3e9cada9a73e3e44f76d3ed1409,18,Revomon,REVO
0xa283aa7cfbb27ef0cfbcb2493dd9f4330e0fd304,18,MMToken,MM
0xc690f7c7fcffa6a82b79fab7508c466fefdfc8c5,18,Lympo tokens,LYM
0x4f5fa8f2d12e5eb780f6082dd656c565c48e0f24,18,GourmetGalaxy,GUM
0x4639cd8cd52ec1cf2e496a606ce28d8afb1c792f,18,CBDAO,BREE
0x0f71b8de197a1c84d31de0f1fa7926c365f052b3,18,Arcona Distribution Contract,ARCONA
0xbf494f02ee3fde1f20bee6242bce2d1ed0c15e47,18,World Token,WORLD
0xf5cfbc74057c610c8ef151a439252680ac68c6dc,18,Octopus Network Token,OCT
0xd69f306549e9d96f183b1aeca30b8f4353c2ecc3,18,MCHCoin,MCHC
0x1dd80016e3d4ae146ee2ebb484e8edd92dacc4ce,18,Lead Token,LEAD
0x6f40d4a6237c257fff2db00fa0510deeecd303eb,18,Instadapp,INST
0x515d7e9d75e2b76db60f8a051cd890eba23286bc,18,Governor,GDAO
0xbd3de9a069648c84d27d74d701c9fa3253098b15,18,EQIFi Token,EQX
0x73d9e335669462cbdd6aa3adafe9efee86a37fe9,18,Daiquilibrium,DAIQ
0xe2311ae37502105b442bbef831e9b53c5d2e9b3b,18,Banana,BANANA
0x6d6506e6f438ede269877a0a720026559110b7d5,18,BONKTOKEN,BONK
0xd0658324074d6249a51876438916f7c423075451,18,Yearn Land,yLand
0x3383c5a8969dc413bfddc9656eb80a1408e4ba20,18,Wrapped ANATHA,wANATHA
0x08ad83d779bdf2bbe1ad9cc0f78aa0d24ab97802,18,Robonomics Web Services :: V1,RWS
0x5cd2fac9702d68dde5a94b1af95962bcfb80fc7d,18,RadioactiveWaste,RWASTE
0x2a7f709ee001069771ceb6d42e85035f7d18e736,18,OWL Token,OWL
0xee9801669c6138e84bd50deb500827b776777d28,18,O3 Swap Token,O3
0x45080a6531d671ddff20db42f93792a489685e32,18,Finance.Vote Token,FVT
0x26e43759551333e57f073bb0772f50329a957b30,18,DegenVC,DGVC
0xcdeee767bed58c5325f68500115d4b722b3724ee,18,Carbon,CRBN
0xe047705117eb07e712c3d684f5b18e74577e83ac,8,BitcashPay,BCP
0xa2881f7f441267042f9778ffa0d4f834693426be,18,The HUSL,HUSL
0xb05af453011d7ad68a92b0065ffd9d1277ed2741,18,Team,TEAM
0x440238cc07186adea6653a2e8cb9a24737615609,9,Shibmerican | t.me/Shibmerican,Shibmerican
0x43ab765ee05075d78ad8aa79dcb1978ca3079258,18,POW,POW
0x947aeb02304391f8fbe5b25d7d98d649b57b1788,18,MANDALA EXCHANGE TOKEN,MDX
0x5bddbfdc228e1bbdb9ef5ca1dc56b54c4d6d6621,18,Inuyasha,Inuyasha
0x469eda64aed3a3ad6f868c44564291aa415cb1d9,18,FLUX,FLUX
0x88aa4a6c5050b9a1b2aa7e34d0582025ca6ab745,18,Dexpools Token,DXP
0x321c2fe4446c7c963dc41dd58879af648838f98d,18,Cryptex,CTX
0x14da7b27b2e0fedefe0a664118b0c9bc68e2e9af,18,Blockchain Cuties Universe Governance Token,BCUG
0x1ad606adde97c0c28bd6ac85554176bc55783c01,18,moonday.finance,MOONDAY
0x4b86e0295e7d32433ffa6411b82b4f4e56a581e1,18,dogira.lol || dogira.eth.link,DOGIRA
0xdb25f211ab05b1c97d595516f45794528a807ad8,2,STASIS EURS Token,EURS
0x320623b8e4ff03373931769a31fc52a4e78b5d70,18,Reserve Rights,RSR
0x96c520a79bf62c955eaa044f600f67e3ecfeff52,18,LAND Token,LAND
0x491e136ff7ff03e6ab097e54734697bb5802fc1c,18,Kattana,KTN
0xccac36423def6c19ee6b5679144e2976e309ca45,18,Hachiko Inu,HACHIKO
0x888888435fde8e7d4c54cab67f206e4199454c60,18,DFX Token,DFX
0xba7970f10d9f0531941dced1dda7ef3016b24e5b,18,Based Gold,BGLD
0xbe0c826f17680d8da620855be89dd6544c034ca1,18,BankEth,BANKETH
0xfc09c7cfd9c175dd9423ca02ae1249579ab12f12,9,Totoro Inu,Totoro
0x470ebf5f030ed85fc1ed4c2d36b9dd02e77cf1b7,18,Temple,TEMPLE
0x56a86d648c435dc707c8405b78e2ae8eb4e60ba4,18,StackOS,STACK
0xb987d48ed8f2c468d52d6405624eadba5e76d723,18,Stabilize Token,STBZ
0xb59490ab09a0f526cc7305822ac65f2ab12f9723,18,Litentry,LIT
0xf32aa187d5bc16a2c02a6afb7df1459d0d107574,18,Hachiko Inu,Inu
0xf921ae2dac5fa128dc0f6168bf153ea0943d2d43,8,Fire Protocol,FIRE
0xd1afbccc9a2c2187ea544363b986ea0ab6ef08b5,18,Ethereum Yield,ETHY
0xa42f266684ac2ad6ecb00df95b1c76efbb6f136c,18,Cash Tech,CATE
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,18,Bounce Token,Auction
0xe8b251822d003a2b2466ee0e38391c2db2048739,9,rbase.finance,RBASE
0x5150956e082c748ca837a5dfa0a7c10ca4697f9c,18,Zeedex,ZDEX
